0, 0
1, 58272
2, 133202
3, 154419
4, 158333
5, 156627
6, 152042
7, 146019
8, 141649
9, 136805
10, 131004
11, 126832
12, 122310
13, 118078
14, 113901
15, 109448
16, 106169
17, 103232
18, 99467
19, 96469
20, 93036
21, 90330
22, 87637
23, 85084
24, 82686
25, 80901
26, 78578
27, 76493
28, 74513
29, 72114
30, 69869
31, 68016
32, 66661
33, 64951
34, 62802
35, 61366
36, 60119
37, 58372
38, 57483
39, 55696
40, 54528
41, 53226
42, 51549
43, 50824
44, 49422
45, 48788
46, 47645
47, 46636
48, 45461
49, 44649
50, 43357
51, 42952
52, 41601
53, 41019
54, 39972
55, 39296
56, 38557
57, 37807
58, 36768
59, 36094
60, 35625
61, 34860
62, 34025
63, 33570
64, 32819
65, 32257
66, 31884
67, 31071
68, 30662
69, 30236
70, 29460
71, 29181
72, 28829
73, 28051
74, 27495
75, 27029
76, 26552
77, 26282
78, 25709
79, 24934
80, 24930
81, 24352
82, 24167
83, 23827
84, 23321
85, 22736
86, 22481
87, 22299
88, 22001
89, 21643
90, 21334
91, 21109
92, 20593
93, 20639
94, 19977
95, 19507
96, 19252
97, 19352
98, 18823
99, 18620
100, 18409
101, 18063
102, 17789
103, 17637
104, 17483
105, 17225
106, 16680
107, 16403
108, 16496
109, 16158
110, 15868
111, 15716
112, 15700
113, 15366
114, 15053
115, 14965
116, 14706
117, 14474
118, 14363
119, 14209
120, 13927
121, 13918
122, 13638
123, 13526
124, 13173
125, 13249
126, 13054
127, 12743
128, 12726
129, 12603
130, 12169
131, 12289
132, 12077
133, 11781
134, 11877
135, 11585
136, 11410
137, 11418
138, 11207
139, 11069
140, 11022
141, 10868
142, 10760
143, 10607
144, 10384
145, 10293
146, 10086
147, 9951
148, 10020
149, 9881
150, 9807
151, 9634
152, 9516
153, 9427
154, 9299
155, 9302
156, 9228
157, 9104
158, 9040
159, 8968
160, 8723
161, 8707
162, 8636
163, 8533
164, 8337
165, 8333
166, 8302
167, 8107
168, 8126
169, 8104
170, 7986
171, 7924
172, 7906
173, 7749
174, 7577
175, 7634
176, 7531
177, 7422
178, 7321
179, 7354
180, 7157
181, 7253
182, 7065
183, 6911
184, 6902
185, 6868
186, 6843
187, 6669
188, 6604
189, 6598
190, 6489
191, 6465
192, 6491
193, 6468
194, 6241
195, 6230
196, 6317
197, 6064
198, 6055
199, 6001
200, 6031
201, 5741
202, 5898
203, 5800
204, 5835
205, 5537
206, 5553
207, 5595
208, 5648
209, 5411
210, 5485
211, 5471
212, 5361
213, 5366
214, 5245
215, 5134
216, 5179
217, 5230
218, 5113
219, 5041
